Code Status For :500,521,522,523,524,525,526,527,528,529,533,544,566,577,588	File Updated :03/07/2023
NPA	NXX	Use	OCN 	Company                                                     
544	932	AS	6260	UNITED STATES CELLULAR CORP.                                
544	933	AS	6260	UNITED STATES CELLULAR CORP.                                
544	934	AS	6260	UNITED STATES CELLULAR CORP.                                
544	935	AS	6260	UNITED STATES CELLULAR CORP.                                
544	936	AS	6260	UNITED STATES CELLULAR CORP.                                
544	937	AS	6260	UNITED STATES CELLULAR CORP.                                
544	938	AS	6260	UNITED STATES CELLULAR CORP.                                
544	939	AS	099G	T-MOBILE LICENSE LLC                                        
544	940	AS	099G	T-MOBILE LICENSE LLC                                        
544	941	AS	099G	T-MOBILE LICENSE LLC                                        
544	942	AS	099G	T-MOBILE LICENSE LLC                                        
544	943	AS	099G	T-MOBILE LICENSE LLC                                        
544	944	AS	099G	T-MOBILE LICENSE LLC                                        
544	945	AS	099G	T-MOBILE LICENSE LLC                                        
544	946	AS	099G	T-MOBILE LICENSE LLC                                        
544	947	AS	099G	T-MOBILE LICENSE LLC                                        
544	948	AS	099G	T-MOBILE LICENSE LLC                                        
544	949	AS	099G	T-MOBILE LICENSE LLC                                        
544	950	AS	099G	T-MOBILE LICENSE LLC                                        
544	951	AS	099G	T-MOBILE LICENSE LLC                                        
544	952	AS	099G	T-MOBILE LICENSE LLC                                        
544	953	AS	099G	T-MOBILE LICENSE LLC                                        
544	954	AS	099G	T-MOBILE LICENSE LLC                                        
544	955	AS	099G	T-MOBILE LICENSE LLC                                        
544	956	AS	099G	T-MOBILE LICENSE LLC                                        
544	957	AS	099G	T-MOBILE LICENSE LLC                                        
544	958	AS	099G	T-MOBILE LICENSE LLC                                        
544	959	AS	099G	T-MOBILE LICENSE LLC                                        
544	960	AS	099G	T-MOBILE LICENSE LLC                                        
544	961	AS	099G	T-MOBILE LICENSE LLC                                        
544	962	AS	099G	T-MOBILE LICENSE LLC                                        
544	963	AS	099G	T-MOBILE LICENSE LLC                                        
544	964	AS	099G	T-MOBILE LICENSE LLC                                        
544	965	AS	099G	T-MOBILE LICENSE LLC                                        
544	966	AS	099G	T-MOBILE LICENSE LLC                                        
544	967	AS	099G	T-MOBILE LICENSE LLC                                        
544	968	AS	099G	T-MOBILE LICENSE LLC                                        
544	969	AS	099G	T-MOBILE LICENSE LLC                                        
544	970	AS	099G	T-MOBILE LICENSE LLC                                        
544	971	AS	099G	T-MOBILE LICENSE LLC                                        
544	972	AS	099G	T-MOBILE LICENSE LLC                                        
544	973	AS	099G	T-MOBILE LICENSE LLC                                        
544	974	AS	099G	T-MOBILE LICENSE LLC                                        
544	975	AS	099G	T-MOBILE LICENSE LLC                                        
544	976	AS	099G	T-MOBILE LICENSE LLC                                        
544	977	AS	099G	T-MOBILE LICENSE LLC                                        
544	978	AS	099G	T-MOBILE LICENSE LLC                                        
544	979	AS	099G	T-MOBILE LICENSE LLC                                        
544	980	AS	099G	T-MOBILE LICENSE LLC                                        
544	981	AS	099G	T-MOBILE LICENSE LLC                                        
544	982	AS	099G	T-MOBILE LICENSE LLC                                        
544	983	AS	099G	T-MOBILE LICENSE LLC                                        
544	984	AS	099G	T-MOBILE LICENSE LLC                                        
544	985	AS	099G	T-MOBILE LICENSE LLC                                        
544	986	AS	099G	T-MOBILE LICENSE LLC                                        
544	987	AS	099G	T-MOBILE LICENSE LLC                                        
544	988	AS	099G	T-MOBILE LICENSE LLC                                        
544	989	AS	099G	T-MOBILE LICENSE LLC                                        
544	990	AS	099G	T-MOBILE LICENSE LLC                                        
544	991	AS	099G	T-MOBILE LICENSE LLC                                        
544	992	AS	099G	T-MOBILE LICENSE LLC                                        
544	993	AS	099G	T-MOBILE LICENSE LLC                                        
544	994	AS	6260	UNITED STATES CELLULAR CORP.                                
544	995	AS	6260	UNITED STATES CELLULAR CORP.                                
544	996	AS	6260	UNITED STATES CELLULAR CORP.                                
544	997	AS	6260	UNITED STATES CELLULAR CORP.                                
544	998	AS	6260	UNITED STATES CELLULAR CORP.                                
544	999	AS	9262	UTILITY TELECOM GROUP, LLC - CA                             
566	200	AS	6260	UNITED STATES CELLULAR CORP.                                
566	201	AS	6260	UNITED STATES CELLULAR CORP.                                
566	202	AS	6260	UNITED STATES CELLULAR CORP.                                
566	203	AS	6260	UNITED STATES CELLULAR CORP.                                
566	204	AS	6260	UNITED STATES CELLULAR CORP.                                
566	205	AS	6260	UNITED STATES CELLULAR CORP.                                
566	206	AS	6260	UNITED STATES CELLULAR CORP.                                
566	207	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	208	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	209	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	210	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	211	AS	099G	T-MOBILE LICENSE LLC                                        
566	212	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	213	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	214	AS	6260	UNITED STATES CELLULAR CORP.                                
566	215	AS	6260	UNITED STATES CELLULAR CORP.                                
566	216	AS	6260	UNITED STATES CELLULAR CORP.                                
566	217	AS	6260	UNITED STATES CELLULAR CORP.                                
566	218	AS	6260	UNITED STATES CELLULAR CORP.                                
566	219	AS	6260	UNITED STATES CELLULAR CORP.                                
566	220	AS	6260	UNITED STATES CELLULAR CORP.                                
566	221	AS	6260	UNITED STATES CELLULAR CORP.                                
566	222	AS	6260	UNITED STATES CELLULAR CORP.                                
566	223	AS	6260	UNITED STATES CELLULAR CORP.                                
566	224	AS	6260	UNITED STATES CELLULAR CORP.                                
566	225	AS	6260	UNITED STATES CELLULAR CORP.                                
566	226	AS	6260	UNITED STATES CELLULAR CORP.                                
566	227	AS	6260	UNITED STATES CELLULAR CORP.                                
566	228	AS	6260	UNITED STATES CELLULAR CORP.                                
566	229	AS	6260	UNITED STATES CELLULAR CORP.                                
566	230	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	231	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	232	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	233	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	234	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	235	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	236	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	237	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	238	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	239	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	240	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	241	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	242	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	243	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	244	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	245	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	246	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	247	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	248	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	249	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	250	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	251	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	252	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	253	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	254	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	255	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	256	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	257	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	258	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	259	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	260	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	261	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	262	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	263	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	264	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	265	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	266	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	267	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	268	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	269	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	270	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	271	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	272	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	273	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	274	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	275	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	276	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	277	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	278	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	279	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	280	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	281	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	282	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	283	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	284	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	285	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	286	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	287	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	288	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	289	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	290	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	291	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	292	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	293	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	294	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	295	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	296	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	297	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	298	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	299	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	300	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	301	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	302	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	303	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	304	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	305	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	306	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	307	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	308	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	309	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	310	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	311	AS	099G	T-MOBILE LICENSE LLC                                        
566	312	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	313	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	314	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	315	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	316	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	317	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	318	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	319	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	320	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	321	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	322	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	323	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	324	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	325	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	326	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	327	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	328	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	329	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	330	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	331	AS	099G	T-MOBILE LICENSE LLC                                        
566	332	AS	099G	T-MOBILE LICENSE LLC                                        
566	333	AS	099G	T-MOBILE LICENSE LLC                                        
566	334	AS	099G	T-MOBILE LICENSE LLC                                        
566	335	AS	099G	T-MOBILE LICENSE LLC                                        
566	336	AS	099G	T-MOBILE LICENSE LLC                                        
566	337	AS	099G	T-MOBILE LICENSE LLC                                        
566	338	AS	099G	T-MOBILE LICENSE LLC                                        
566	339	AS	099G	T-MOBILE LICENSE LLC                                        
566	340	AS	099G	T-MOBILE LICENSE LLC                                        
566	341	AS	099G	T-MOBILE LICENSE LLC                                        
566	342	AS	099G	T-MOBILE LICENSE LLC                                        
566	343	AS	099G	T-MOBILE LICENSE LLC                                        
566	344	AS	099G	T-MOBILE LICENSE LLC                                        
566	345	AS	099G	T-MOBILE LICENSE LLC                                        
566	346	AS	099G	T-MOBILE LICENSE LLC                                        
566	347	AS	099G	T-MOBILE LICENSE LLC                                        
566	348	AS	099G	T-MOBILE LICENSE LLC                                        
566	349	AS	099G	T-MOBILE LICENSE LLC                                        
566	350	AS	099G	T-MOBILE LICENSE LLC                                        
566	351	AS	099G	T-MOBILE LICENSE LLC                                        
566	352	AS	099G	T-MOBILE LICENSE LLC                                        
566	353	AS	099G	T-MOBILE LICENSE LLC                                        
566	354	AS	099G	T-MOBILE LICENSE LLC                                        
566	355	AS	099G	T-MOBILE LICENSE LLC                                        
566	356	AS	099G	T-MOBILE LICENSE LLC                                        
566	357	AS	099G	T-MOBILE LICENSE LLC                                        
566	358	AS	099G	T-MOBILE LICENSE LLC                                        
566	359	AS	099G	T-MOBILE LICENSE LLC                                        
566	360	AS	099G	T-MOBILE LICENSE LLC                                        
566	361	AS	099G	T-MOBILE LICENSE LLC                                        
566	362	AS	099G	T-MOBILE LICENSE LLC                                        
566	363	AS	099G	T-MOBILE LICENSE LLC                                        
566	364	AS	099G	T-MOBILE LICENSE LLC                                        
566	365	AS	099G	T-MOBILE LICENSE LLC                                        
566	366	AS	099G	T-MOBILE LICENSE LLC                                        
566	367	AS	099G	T-MOBILE LICENSE LLC                                        
566	368	AS	099G	T-MOBILE LICENSE LLC                                        
566	369	AS	099G	T-MOBILE LICENSE LLC                                        
566	370	AS	099G	T-MOBILE LICENSE LLC                                        
566	371	AS	099G	T-MOBILE LICENSE LLC                                        
566	372	AS	099G	T-MOBILE LICENSE LLC                                        
566	373	AS	099G	T-MOBILE LICENSE LLC                                        
566	374	AS	099G	T-MOBILE LICENSE LLC                                        
566	375	AS	099G	T-MOBILE LICENSE LLC                                        
566	376	AS	099G	T-MOBILE LICENSE LLC                                        
566	377	AS	099G	T-MOBILE LICENSE LLC                                        
566	378	AS	099G	T-MOBILE LICENSE LLC                                        
566	379	AS	099G	T-MOBILE LICENSE LLC                                        
566	380	AS	099G	T-MOBILE LICENSE LLC                                        
566	381	AS	099G	T-MOBILE LICENSE LLC                                        
566	382	AS	099G	T-MOBILE LICENSE LLC                                        
566	383	AS	099G	T-MOBILE LICENSE LLC                                        
566	384	AS	099G	T-MOBILE LICENSE LLC                                        
566	385	AS	099G	T-MOBILE LICENSE LLC                                        
566	386	AS	6260	UNITED STATES CELLULAR CORP.                                
566	387	AS	6260	UNITED STATES CELLULAR CORP.                                
566	388	AS	6260	UNITED STATES CELLULAR CORP.                                
566	389	AS	6260	UNITED STATES CELLULAR CORP.                                
566	390	AS	6260	UNITED STATES CELLULAR CORP.                                
566	391	AS	6260	UNITED STATES CELLULAR CORP.                                
566	392	AS	6260	UNITED STATES CELLULAR CORP.                                
566	393	AS	6260	UNITED STATES CELLULAR CORP.                                
566	394	AS	6260	UNITED STATES CELLULAR CORP.                                
566	395	AS	6260	UNITED STATES CELLULAR CORP.                                
566	396	AS	6260	UNITED STATES CELLULAR CORP.                                
566	397	AS	6260	UNITED STATES CELLULAR CORP.                                
566	398	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	399	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	400	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	401	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	402	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	403	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	404	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	405	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	406	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	407	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	408	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	409	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	410	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	411	AS	099G	T-MOBILE LICENSE LLC                                        
566	412	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	413	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	414	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	415	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	416	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	417	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	418	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	419	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	420	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	421	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	422	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	423	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	424	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	425	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	426	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	427	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	428	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	429	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	430	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	431	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	432	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	433	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	434	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	435	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	436	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	437	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	438	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	439	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	440	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	441	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	442	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	443	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	444	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	445	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	446	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	447	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	448	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	449	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	450	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	451	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	452	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	453	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	454	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	455	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	456	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	457	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	458	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	459	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	460	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	461	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	462	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	463	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	464	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	465	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	466	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	467	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	468	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	469	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	470	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	471	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	472	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	473	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	474	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	475	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	476	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	477	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	478	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	479	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	480	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	481	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	482	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	483	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	484	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	485	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	486	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	487	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	488	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	489	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	490	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	491	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	492	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	493	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	494	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	495	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	496	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	497	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	498	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	499	AS	099G	T-MOBILE LICENSE LLC                                        
566	500	AS	099G	T-MOBILE LICENSE LLC                                        
566	501	AS	099G	T-MOBILE LICENSE LLC                                        
566	502	AS	099G	T-MOBILE LICENSE LLC                                        
566	503	AS	099G	T-MOBILE LICENSE LLC                                        
566	504	AS	099G	T-MOBILE LICENSE LLC                                        
566	505	AS	099G	T-MOBILE LICENSE LLC                                        
566	506	AS	099G	T-MOBILE LICENSE LLC                                        
566	507	AS	099G	T-MOBILE LICENSE LLC                                        
566	508	AS	099G	T-MOBILE LICENSE LLC                                        
566	509	AS	099G	T-MOBILE LICENSE LLC                                        
566	510	AS	099G	T-MOBILE LICENSE LLC                                        
566	511	AS	099G	T-MOBILE LICENSE LLC                                        
566	512	AS	099G	T-MOBILE LICENSE LLC                                        
566	513	AS	099G	T-MOBILE LICENSE LLC                                        
566	514	AS	099G	T-MOBILE LICENSE LLC                                        
566	515	AS	099G	T-MOBILE LICENSE LLC                                        
566	516	AS	099G	T-MOBILE LICENSE LLC                                        
566	517	AS	099G	T-MOBILE LICENSE LLC                                        
566	518	AS	099G	T-MOBILE LICENSE LLC                                        
566	519	AS	099G	T-MOBILE LICENSE LLC                                        
566	520	AS	099G	T-MOBILE LICENSE LLC                                        
566	521	AS	099G	T-MOBILE LICENSE LLC                                        
566	522	AS	099G	T-MOBILE LICENSE LLC                                        
566	523	AS	099G	T-MOBILE LICENSE LLC                                        
566	524	AS	099G	T-MOBILE LICENSE LLC                                        
566	525	AS	099G	T-MOBILE LICENSE LLC                                        
566	526	AS	6260	UNITED STATES CELLULAR CORP.                                
566	527	AS	6260	UNITED STATES CELLULAR CORP.                                
566	528	AS	6260	UNITED STATES CELLULAR CORP.                                
566	529	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	530	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	531	AS	6260	UNITED STATES CELLULAR CORP.                                
566	532	AS	6260	UNITED STATES CELLULAR CORP.                                
566	533	AS	6260	UNITED STATES CELLULAR CORP.                                
566	534	AS	6664	SPRINT SPECTRUM, L.P.                                       
566	535	AS	6260	UNITED STATES CELLULAR CORP.                                
566	536	AS	6260	UNITED STATES CELLULAR CORP.                                
566	537	AS	6260	UNITED STATES CELLULAR CORP.                                
566	538	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	539	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	540	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	541	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	542	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	543	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	544	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	545	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	546	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	547	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	548	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	549	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	550	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	551	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	552	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	553	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	554	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	555	UA	    	                                                            
566	556	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	557	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	558	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	559	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	560	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	561	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
566	562	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
